F1,F2,profit_level
7.992522022396052,-5.837436513507044,3
1.6401113202501099,9.283400824650784,3
23.379628846564742,-6.302962147393673,3
8.799383907114903,10.856314269420453,3
8.942177177031086,10.644881227847385,3
8.992484485977661,-8.410531100492266,1
1.7345805512476167,10.115259132856133,1
5.573888212779259,-9.87475165081651,2
5.98570617944218,-20.953791097072205,3
7.567555414914147,-7.96309634651371,3
14.01060912229169,9.4690508838885,3
14.645271720240167,1.7725391697960426,3
-27.51822729928921,-29.901479279072277,3
8.182643026824637,8.505877347792952,3
-29.08690340843869,-31.41222945492567,1
18.125368204975818,-3.626785187624978,3
15.571812622751429,1.9205392932066327,3
3.4246801048612805,-8.426847152075746,3
15.641497183507871,2.475720144843344,3
14.532504327299826,5.380016517414364,3
9.971827125725536,-20.952669346885163,3
-7.56202345938524,8.272765367489008,3
18.019047658658327,-5.571358269252397,3
13.867052497466105,1.3731268244197452,3
13.718128876038547,9.190428857118848,3
13.78254016561811,8.803804572374675,3
15.850551202063022,-12.879809925495591,3
14.076539370070588,8.906408624798601,3
7.154316168579807,-8.236486046215001,3
14.084655635403488,8.498744005225925,3
21.830926752427796,-0.4110738953328901,3
7.17194155752439,-8.350124036701194,3
11.605702533714222,-17.164955471317732,3
13.341251196879231,-2.8385563572651735,2
5.031276927154212,10.895968159171145,3
7.410124921262932,-8.444382757471745,2
-0.17464948330531502,11.491605228246337,3
14.115177519709754,13.001268671251664,1
11.490797207217078,-17.294438644417568,2
18.128835517145816,-5.848807884075223,3
13.405428305266668,-2.1271081707580124,3
-0.0719810124415306,11.394370773970222,3
-1.7529352229593094,2.9406941104174247,1
15.758001926632806,-12.805309794000923,1
11.573480984486256,-17.270270190554264,1
14.639226458447185,1.74722110281356,1
15.113476132524054,-12.566354313096216,2
-20.55924217560652,-23.02207365763757,3
17.924960108284708,-5.739467913254917,3
-0.16549540210826838,11.254520570918203,3
4.704973095110531,-7.170383288619434,2
14.35981448868491,7.295996864734836,3
9.543805219505536,10.95011536567022,3
15.79374656451671,-4.898165600774474,3
11.366547854992508,-15.956035175455797,3
-0.24768528104306695,11.243883547169364,3
7.611443348666944,-21.977302114601653,3
1.0092899399700848,-0.2738715308741277,3
-27.801546189440895,-30.183541611036055,3
1.798169846920865,8.073328803752752,2
8.76790073143317,10.691455980685866,3
3.533120268340417,-8.316403217324428,3
9.412251946389999,-18.69964112407954,3
5.676006773894893,-9.939336367232949,1
4.902450733468739,3.6062278622296606,1
19.77817713263356,6.389051152232201,1
-2.9704593497219984,10.227118945894654,3
9.518984654431392,6.640417288826149,2
13.471075132712729,9.09699506378405,3
19.298823200196047,-6.404912571874192,1
15.036597233969482,-9.18138223273004,1
8.819506155931926,10.586326148344027,3
0.32383829677758214,11.217877348183974,3
4.572828105166969,9.772127412078461,1
11.821321335516782,-8.150254965634922,3
7.585838175725887,-25.747825038293158,1
8.908218349546049,9.847044290182069,1
10.688934451768448,6.588710640713886,1
-7.952777684710455,13.73342081239397,3
18.15115505706953,-6.021133059698189,3
-7.937447252842022,11.617143797996793,2
11.621551255584569,-16.89436977609664,3
24.647938571956157,-6.534752976392774,3
11.225293138716788,-17.594523391929584,3
9.012179353254913,10.37717249018323,3
9.426931528786158,10.467420718979447,3
11.249789067081945,-18.93778220145151,3
11.578625393298056,6.928017823490929,3
-4.152058185465714,10.211035460716698,3
5.3905363091204,-20.9564330875343,3
23.09822945631634,-6.410474284738548,3
4.274457910044938,8.729493252207073,3
16.970476333842278,1.40470203191929,3
15.297361184092132,0.6308942479942613,3
-4.025368310131809,1.4060424757709469,1
9.0950288577534,10.014227967680036,2
17.89488543094872,-6.6085642445355175,3
14.933784262671207,4.6809030828784195,3
18.22810334707826,-19.671330615238126,3
15.323879776920334,3.877557020698866,3
4.331864590545228,-3.7832104927722314,1
7.442849722557725,-7.911037825271626,3
10.583955235685547,9.084014785026456,3
21.77442257403865,-0.37305746900426257,3
11.695704879177752,-16.422946141584198,3
14.06764203017027,8.392708399534962,3
-0.3434047239154968,8.987542638022292,3
22.017732383604443,-6.815730903985339,3
6.64663178812601,-8.62369466151936,2
10.22621935374388,10.10112125807488,3
7.340807014346606,-8.180525776258412,1
4.081514492007002,3.712739984643087,3
3.5022980627847393,-4.977241685499271,2
20.60198541158799,-6.332454646803947,3
13.949234349331487,8.572649010114159,3
0.9182661304660109,11.210093658621242,3
-3.7245155196016304,1.2285798389240228,3
7.167371097174457,-8.722362727542425,3
-0.9197423846003311,6.75280542321411,3
22.004819168681447,-8.879544384101616,3
3.8990981349338494,3.396048657708155,3
1.3525026244749545,7.5540976682762215,3
17.361705223378014,6.949129418233585,3
11.937665482799073,-16.359585849612273,1
18.274494360845658,1.079180891120628,3
9.837642863286376,8.281156395717828,1
9.989061398301184,8.497733485314498,3
10.450888248730116,9.191728642793448,1
-11.880581293314082,-9.128439731669872,1
-13.377599358810736,-4.669599689239807,3
15.719484529194796,7.066846490281877,3
9.48512402339065,10.106532462665866,3
9.43203616815597,10.22158078425175,3
7.412553676849177,-25.299424528485478,3
18.64106608119037,-1.6434064187690376,3
9.519330420876186,10.031092844669251,3
5.697171191846104,-20.966605060002024,3
-3.2263384095923797,-15.54755621401497,1
-27.330608036013178,-29.73078979454145,1
-1.671780700203945,5.826478791423893,1
19.73253747387548,-1.5005866878948948,3
9.285630610575621,9.088756595412145,3
1.804737412305745,11.257068432709444,2
6.596307288268842,-7.734613244556653,2
9.799046423136522,10.417735487772013,1
14.246951100500569,0.6559102148986743,3
-3.498985454164306,2.981012102622262,3
0.6592940335264021,11.386694333397871,3
-27.747102189415394,-30.130806400246396,2
-3.881098744687682,8.00307215609628,3
-1.8199596644595486,2.0213151878727658,3
10.78738914685274,9.002064095352349,3
-1.7154566741721762,4.114099572204279,1
1.3891669151394468,-0.23673929963107782,3
3.982614970403704,4.1322066407617175,2
-20.941425326417114,-23.375099476446994,3
5.385118759608927,-21.258176615888317,3
17.84301540082143,-7.058932778523516,1
7.7626014639301095,9.208923831811944,2
9.696070455667776,7.060858870298503,3
8.82470432962534,-21.867929106906008,3
0.2069854725456528,11.385042583308651,1
9.336677828483113,10.250702518214062,1
4.204916475918243,3.702377416159169,3
7.658260005205687,-7.897508247273914,3
1.337096469424572,7.438553002066057,1
-3.9745618237489615,1.3171005986106532,1
20.384008680899615,-5.705590546004219,1
9.87308611702923,7.95838222648654,3
-29.144790351556445,-31.471116008979486,2
9.833503296920314,-20.993946690133765,3
-9.84711396165379,17.915412837420064,3
6.924830821648733,6.824072813804617,3
14.18698431751979,7.182212371719429,1
-5.854961480185949,-6.2124536965349835,1
-0.113417016473687,9.33264265010872,3
1.7553163964282257,8.224491716641989,3
16.917203655439575,4.542698833104307,3
15.39424964804841,4.11504679200626,3
0.19112726880171696,11.54624456279623,3
14.021562322235436,6.600168874212583,3
16.592532312672134,1.3485470624653004,3
-5.2464528179191605,-19.793010417413598,3
-9.663159530280234,0.9859385649613587,3
4.195015361008335,3.4683814740061303,3
-8.295395600259926,5.3458091506519505,2
-5.959364493746692,-6.261229032798318,3
4.1400733071958955,4.173849756126324,2
24.347882369702116,-6.510630458351442,3
-7.384809076288952,12.315030748424977,3
16.133324871608014,-12.505597469372875,1
4.85674893645679,-21.40263121689568,2
2.3725637828066684,11.31879622377033,3
21.703728140043193,-6.33193479494502,3
13.506961378385059,-3.297143401929032,3
18.37954162801621,-5.496807269865619,1
4.961202130066674,-20.085388188641552,3
-3.0962538069685888,-5.160120550188269,3
23.37021798693462,-13.819765165480668,3
-2.050285724905135,2.9342002303430266,2
-8.91857119170062,3.3432160511517637,3
3.508663695965349,-4.972468945606464,3
13.608836129112866,8.990654224251973,1
8.992008860137721,5.4611020036909546,1
4.1992363412641325,-20.64098432617444,2
-11.541292399752363,9.781958158244716,1
0.7101380668863125,8.456539318294974,3
10.592626094344363,-16.27290794754747,1
6.60148012656807,12.840838021467043,1
0.5328626682145147,11.82292570178012,3
-0.29697861330685493,9.562255663230358,1
14.969162552871932,0.4301210188784576,1
-7.720546471127657,-23.195854499002653,1
11.065000104248233,9.509111244903526,1
-21.377655755505135,-23.77305922818104,1
20.29781187065373,-3.7063181544213695,3
31.750200635995466,-10.470652590538398,1
6.753319735758817,-8.511818597706432,3
-6.702830663024605,-16.460868547379047,2
-22.567700263264356,-25.150763128402808,1
7.292389373611676,-25.091589457412468,2
11.057387523301585,9.496978802352325,1
-28.891016830279447,-31.228441055606954,2
2.7514494794975772,-0.17532666655156748,1
17.46369438265727,-1.8153224569839381,3
-11.936306015103494,-9.318093252878281,3
11.17316163507505,-17.12313090976168,1
10.95643760084425,-17.65571232396778,3
16.035599303966748,-3.339121180927391,3
7.436549948893446,-10.040813805293714,1
17.557714139339257,-7.1946667632866035,3
7.952341183308745,-7.791145597451671,3
7.633252134558665,-7.957971513088131,3
8.660216107305178,-9.861347033446952,1
7.110700603909154,-8.830089615761752,3
22.693959898034823,4.597409407542562,1
14.460467052165766,9.302556929340868,3
17.967771629460756,0.9261626553676758,3
14.784244813604184,2.1488868233780276,2
4.21502982500431,3.766438783296753,3
-8.871935843741747,15.610172411893329,1
13.32168444744245,-11.87179360384356,3
2.2475104792931164,9.368386459714536,1
14.568107234929744,4.880454372758885,3
10.288147768063865,10.601212080139538,3
7.40238814951107,-25.273107908159343,3
2.8419814284977285,2.4861689535929554,2
2.390992463364869,10.34127439408341,3
26.054566013072115,-18.20762901978391,2
7.38120253812111,-25.218291336936453,3
11.63100247684797,-16.253900431790782,3
10.867337226564,-8.59427318948731,3
-2.852215319993191,9.34428493411422,3
-6.634280998194807,6.780793442685247,3
15.383365277056821,-12.692029279419025,3
-13.05366918349348,-4.670822072464844,3
34.3969259004213,-11.072320825790877,3
3.2656265421643798,2.9028369952791806,3
22.371617445659904,-6.865524138439005,3
-3.986414247018543,0.6825027478609673,1
20.76434311404228,-12.819604167525,2
11.433779623398403,-16.602705020171406,3
-26.313375525114637,-28.745533447811024,3
-13.443160748694043,-4.66943501609259,3
11.09377773669567,9.55514052625745,3
9.0045349963614,6.253072081689368,3
23.410822420952808,-5.148393591943211,3
20.02310204414928,4.8472990944243355,2
15.924861708163622,0.8624065453151658,3
-3.997534405971906,7.534398102322856,3
14.8701300350184,0.21814105827177396,2
7.253106234335906,-8.728374333066075,2
23.947195318591444,-7.067206214993364,3
15.111656366999512,9.303770155052261,2
2.7152013994237816,8.851889898790196,2
7.202545523003984,11.223796561857853,1
11.6524268683735,-16.247483618752845,3
5.987965509833892,12.002302484881241,1
17.918365833193054,0.9097968568103659,1
-9.778645916168932,5.40715016875613,2
-5.423946109324901,-19.224019951860143,1
5.9420285073927115,-9.185166972791777,3
-11.208663733939067,-18.754591074333547,1
15.56756628886483,-3.893312435454553,1
-5.046910452618813,-18.66067413474918,2
-1.6845753302893716,5.4680036169928155,3
3.997875579320028,8.030716277434298,3
18.612722617830343,-5.285812385266382,3
-3.2094331747249814,2.261725430166261,3
3.753811470499837,3.2860147646752367,3
-3.769805154271851,8.008336239741299,3
3.2773361808036863,11.273108714100278,2
8.641997966891152,-21.528055141732494,3
18.061985251450718,-2.0961407569552324,3
4.129032650628914,3.6730176980634015,3
0.3130914431377779,13.181341649742555,3
-13.510066945952712,-4.669346001238014,3
-7.170144726743502,-7.014358133417645,3
-1.31846391973565,1.8796208111577712,3
-6.762649865285487,-6.618792883986755,3
-3.8543974120068887,7.91714279278163,3
15.402405536530361,-12.705362700709838,3
9.87686444084697,9.713831674992912,3
-19.55941052920321,-22.099952910441836,1
4.148198875720759,12.448382756703232,1
14.226837526919995,1.491685746511559,2
-10.738767464979286,-18.043779652681483,2
-8.073690443525937,6.595512984959432,2
7.662699897928621,-25.988054142735738,1
20.558475184669128,-4.726660725890732,2
-3.398633241601536,2.6844064924928084,1
-23.01247023011572,19.594855267597183,1
16.02885155303627,4.8476454221491085,3
1.452033201787468,7.6316819589725915,1
13.856502673790603,9.438623915487357,1
11.827164577028945,-4.345687241595167,1
16.907039670878003,-6.950964447846063,3
9.889721495742226,8.807268210190603,1
11.37529311718298,-7.477865843551423,3
21.91473689129867,-9.513210281770645,3
0.1855929092069032,13.142413359595741,1
19.551413152252483,-0.5975240271017986,3
19.351665664015314,-0.5368605053480151,2
34.23683159190597,-11.038442084461018,1
7.4513758913125026,10.857712608039366,1
7.040616768662038,-8.021235236867392,3
0.7012864942122204,11.947119458666412,3
3.618668075557988,10.748625375879934,3
19.39500335471594,-0.5286119286587344,3
1.9100669882470023,-0.17551047564818933,3
3.09138349500326,-8.412359723249383,3
7.491213114993246,-25.082676672866892,3
17.420810101502013,-8.12786106233271,2
20.185749551804776,-6.487390246375924,2
-8.153429561503833,-6.101903527288011,2
3.019720187955721,10.479640150350814,2
-0.5702249002986642,-3.529821311220167,3
-10.032041809869408,17.485231440599026,3
2.5465556932606366,-0.25285562421558905,3
0.28510078323995186,1.8176736956634918,3
-11.566766917385662,-8.92579175443696,3
22.589463222601417,1.2428785518485195,3
-11.130862024969183,-9.454929684438223,3
20.11364973527004,-16.451003451697275,3
5.872806185987692,9.734005167746306,3
16.499456154218365,-1.2119823634978162,3
-8.919828034266441,5.146357576202486,3
-7.153647439280021,-6.576326995283108,3
1.6088382182722993,8.921284625397947,3
22.24127870787779,-6.338338483944674,3
-3.91340264537592,1.153021765027894,3
15.668004842299949,0.5894771666876346,2
-0.9549395368901785,11.246026613858234,3
27.405350777397125,-12.455155263046207,1
8.920994295827034,-22.169425923080922,3
31.0248823953447,-10.41130923204678,1
9.398617873298544,9.05617288138446,3
25.21049767305373,-6.57977632253166,2
-20.035139714089674,-22.545902941119248,3
-0.7827232913897537,2.502398894076075,3
11.027285478582813,-17.33027873262698,3
-7.709322324917692,10.69633317423262,2
1.1751353262857207,17.15285274342889,3
7.19044415501379,11.179618028756309,2
22.04174568365051,-0.5958032667600021,1
-5.052601846067944,-1.4300082964081067,3
7.309258112700631,-25.032103942622555,3
-10.453772540562996,16.258907536411417,1
10.34913115999694,10.148051515813993,2
14.703583642148796,-2.5374953381890326,1
0.49966347333764444,9.564853885862957,1
0.06175648677107346,8.740120494583131,2
10.53676012751079,-7.052681582529585,1
10.993881024086251,-8.40661731129815,1
7.141359620300533,-7.881675866076599,1
10.063465393849398,-4.339290833632328,1
-13.538197576646805,-15.988893724270408,1
-2.2398622893718936,4.379103925451136,1
15.455038490699966,0.32925962144046633,2
-7.303737843935484,5.0354625945506815,1
2.8872481721588255,11.498972432832174,2
15.2788787077125,-12.655510701336187,2
-21.96977711453472,-24.31852954790104,1
7.409315685883303,-25.42821812743743,1
-28.014935796952955,25.10569322129729,1
9.548818058703802,10.068467310284346,1
4.56623332879617,9.438086592333407,1
15.663172735479362,3.244985323042468,1
6.17883594185869,-8.986114796908206,2
14.767774269914664,-0.47399924812743793,1
4.069343850960395,-20.49276611820072,1
-28.708693010577203,-11.170948352281144,1
14.15822559834452,9.031345179767984,1
-7.751291305769783,-23.402750123413043,1
20.466273327276078,-5.6797760278443095,1
-6.8612829837924805,-0.7063137007559476,3
15.87205777212399,-12.970900600618965,3
10.422849947969427,10.147520029313263,3
7.225157425115431,-25.078521812402876,3
7.988991205609646,12.514368801203206,3
-7.225723073122158,12.27300316801052,1
2.856999382098788,-0.22349109621847313,2
1.516576074674191,9.101336142715848,3
8.437894895697122,-17.699359061949536,2
9.44041051034283,9.418990679834454,1
10.518914040352758,-16.91282870259417,1
17.42056799954421,-8.082628881504263,3
14.083010485014215,-3.602771837861721,3
7.326331648966234,-25.04687449686009,3
8.93611836442001,9.467067102381577,3
10.107259550339306,6.810479045379983,3
17.239272361066085,-8.45818173884105,3
18.041006500073333,0.9536427186297695,1
9.910244781295262,10.089740960743175,3
0.49417807072838066,9.228378258030805,3
3.8228100649619727,11.14074889747801,3
11.665434077295156,-16.09624212472136,3
-5.69184443654239,-6.218301718268655,3
-26.46373129297408,26.293388344458112,2
27.767703361443452,-17.61021321422747,1
5.199893637072486,13.14436979104619,1
-3.4643931562092734,8.10239962129065,2
2.4723072179146857,-0.25146659681193223,3
6.247109349356424,-0.1383192576854029,3
0.29388082658334147,12.729160846343403,3
2.303773600136087,11.415561609181774,3
-4.409627605420547,-20.620500699197315,2
10.91559256937833,-24.396317078447915,3
-3.875867034248071,0.9413991645384963,3
5.104352890869853,9.004335399043226,2
-6.56870077953314,-17.632081704929092,2
-20.19208687175305,-22.692022330312444,1
-0.3716567346897165,-4.807407346447407,1
1.3314737746786758,7.287465464569192,1
0.6460396475856325,-0.1404786078971439,1
8.5868319950264,-21.425408752903277,2
4.79252458402081,6.137613304658753,1
-1.273670526108903,-2.4197450646766563,3
-10.787254049583233,-17.999170721292796,1
3.5122454121604254,-8.841781563047057,3
32.26663676342977,-10.584201487078857,1
21.73435012268392,-12.428537570933758,1
4.197446094633472,12.655187279663725,1
-22.053787340776235,-24.397673907448073,1
13.353331291314595,4.401338408422078,1
11.54068020713429,-15.277313296460408,1
1.6793343352238566,6.942780158653247,1
8.988595848998154,8.612452203284782,3
10.827505952756692,-17.746152886122637,3
2.8926446386352485,-7.150602159040078,1
31.200093204158488,-10.631042351912441,1
7.1972474995142734,11.172330456536779,1
17.45501201247094,-8.30309977967619,3
-0.5627505203959466,2.6679344659901667,2
-1.3317207289614894,-3.5853337123524804,1
-3.276163112296902,2.317107734567344,1
1.395735545669822,-0.1189028456138571,3
16.76775700763957,-1.359608513612301,3
-27.06950375548098,-29.47589375711897,3
-19.04884527319319,-21.63717563154071,1
7.216008459583359,-25.063183564151128,3
-5.54539209136997,1.0695911402643685,1
3.7684573104645027,2.10465456391962,1
7.207893463622268,10.72320311436191,1
22.511261200801727,-2.4182724171131067,3
20.33662199298048,-6.115085681769824,3
21.710247055636895,4.445171040698502,3
5.905138130730081,-20.74784129063915,3
12.020798650987645,-16.687423362904156,3
-7.123729484351396,-6.58011845695383,3
2.677533800807221,11.464171894429628,3
10.787019343133549,-17.88534423567749,3
2.741059639960005,2.277275927853168,3
-20.467939025304336,-22.93367793771515,3
12.41672520514101,7.455901622461377,3
2.280367048541261,2.047809821441527,3
0.016063517574142146,9.403800873694646,1
23.3832584261259,4.932188863101967,3
22.38034560575168,-7.912062070688151,1
9.961225416592125,10.015857357416024,3
-10.033380434140138,17.49091007803281,3
-27.89509083564405,-30.271536078774595,2
3.5642157597723587,3.0928936092249852,3
14.316117068606063,9.234604003914928,2
9.60809852491878,8.326694036361047,3
10.950312567123563,-10.787626109388706,2
4.986208967508339,-9.481952883505413,1
-21.5936306122646,-23.966579325745542,3
-26.741528658651976,-29.1639171869778,3
14.196826060090856,8.990472204763428,1
-10.856346194990325,0.2902216075783961,2
-22.50999875757608,-24.816180781109328,3
-7.765308767393617,6.944502823204711,2
13.586815208096544,-3.125838337351124,2
-4.90255379427948,-19.668231206062288,2
1.3248754899792656,-3.2753399319022742,1
3.9169246378667957,11.47719170427754,1
9.566235216214288,12.910702575821796,1
4.2291719804376795,12.78841368147357,1
19.593102749364068,-10.26689483856891,3
-24.75730464414795,22.429548332826048,1
-18.5877692328173,-21.212253310137,1
0.7806526086849515,12.112259793749981,1
16.376817540434736,2.0426287873525095,1
0.7267271788496255,12.291814332397257,1
-10.23859392581567,9.68950782063736,1
12.969350428464598,-12.13965666347854,1
-10.471001016335803,16.358745160897087,1
28.47795031822367,-9.753213594075786,1
17.558896254072035,6.701947696803129,1
33.05799908334003,-11.303044888673023,1
3.807390101484203,3.4306396833533523,3
2.4289940072246106,8.971342745596731,1
-3.692696115946147,2.9395789826417533,3
12.480174712588965,-7.802149127186607,3
1.2294309748849437,8.830263390654213,1
17.256516669280135,-8.238424620166436,3
3.5770834704558117,3.5451526479003284,1
0.49450812168577474,-0.2468717418242496,3
-4.660324872124566,-20.062663362630307,1
19.203229881024217,-0.6961614281822519,1
4.189481490539355,-0.1727991425987377,3
-7.3814948749294125,5.446856845244712,1
-6.420916372726051,-21.47161402844978,1
-0.5160178115480315,1.8211272350982612,2
1.8744245854905217,-0.1289173699548021,1
20.198155528954143,-10.387732073410579,2
22.48444847637869,-8.58172132535025,3
21.5870379689861,5.8189769984692,3
-23.14169982668177,-25.398139865126968,1
-29.46891779557774,-31.7705104031898,3
-9.020121902968299,5.975070022892163,3
-7.207928699283819,-7.019652169231293,3
11.050600956361544,-17.055091766358608,3
17.505343514149192,0.6550092168614483,1
-5.423316248952632,-20.14271717185056,3
9.855457550173341,7.550877887576983,3
-3.112181869944025,2.1165632199350304,3
19.71730373105693,-5.565023756954802,3
-29.580823645950826,26.315391379188867,3
-6.563708534675733,-6.476854756194822,3
1.5883905816653745,-0.21486098390097375,2
-0.00041684224930474997,9.111331218848575,3
-0.7520633668876877,-3.5458374727749153,3
-18.85159522279319,-21.45568065811771,3
6.114969794989138,9.979207710394196,2
4.101570411948633,9.943886134006299,3
2.299897425591561,7.536748908530406,3
20.584992929932124,-6.3561442236676635,1
-5.097264783445754,-20.197442671877443,3
-5.455189980173258,-1.2589392761708509,3
0.7456114616372406,-0.37339734850699174,3
19.955281028372212,0.7187156710913412,3
-5.087248017117719,13.171989303565132,3
-3.808908133356041,7.217823272900209,3
-4.035660740417414,-5.354536727346761,3
21.828333196369414,-2.745492855899388,2
3.913401870563063,3.495417633286684,3
-1.0984413937747495,-3.571538716478021,1
13.51338531290042,5.9012956992282355,3
16.25604680016806,2.064844343453611,2
28.442055008079773,-8.995357314567977,1
0.22200029733778512,0.3341430017230736,1
15.607950390884332,8.40093226851283,1
-3.3688958019199293,1.642847095372432,2
-3.8385127284535536,0.757632503708153,1
1.4958696462478793,7.946579261726322,1
-3.003125938131466,10.064635736245318,1
10.009790792954293,12.387497658265497,1
-8.093458223528744,13.62234931070779,1
2.620220349774447,-8.205629145526038,1
-2.549464008311448,8.99879698055808,1
-5.294414081462612,-0.4501456794194794,1
4.302865853922691,8.78223717619513,3
7.207720500670171,-10.185285988444196,3
2.085778924460323,10.996869477025609,3
21.66531599437682,-14.79090438432283,1
9.47649206816399,7.257050722070372,3
-10.29503898462682,13.357386888721306,1
-1.8221962813687653,2.3930885112768028,3
-1.709704765094546,-5.022523340195432,2
4.4246277541776635,9.559443852435646,2
-20.181784455057045,-22.674490021456034,3
-11.797187396391164,-7.841513971127965,2
-4.829746103049571,-5.496985461921945,1
-3.4635412877602163,9.261546323603064,1
-10.373349035134458,13.052774489580022,3
-13.73545492758156,-4.668644598809812,3
7.32513611642127,-25.20905783733233,3
-22.277915667424057,-24.608748843140756,3
-7.105236080441981,-6.534745072086337,3
0.7206711460287692,13.162885962485575,3
7.633588815511767,-10.5862309564905,3
1.7690380011426206,8.50992336064476,1
7.537027732418247,-25.568230616299907,3
22.37180744684826,-0.10844854831165457,3
24.743267377835018,-6.542412874132784,3
2.6643731715288417,11.527849800157657,3
33.09720327518753,-10.782675922390286,3
-2.3715184269895384,-3.653897768567861,3
-9.840449680069561,18.26494339864772,3
0.06333521932700853,12.775742474514894,3
3.8369754382786008,3.8136058310257575,3
0.0880706173665487,13.007979231769925,2
-11.724404935770933,9.998270765107062,3
-6.0464414536398445,-6.32909738447244,2
11.388963846674576,-16.373807182930708,3
-5.742097330268914,-6.431934759300042,3
5.13517820266659,12.389919952929658,3
2.2233390747678063,-0.2615354906116653,3
5.425987034468402,4.674210842463276,3
-4.081449808856994,0.5704265454569464,3
11.282699855550637,-7.472579649388723,3
-2.8364349557625097,9.258624252823571,1
-2.949413236818903,2.5916298443377026,2
-5.858895125651083,1.980746329600472,3
-8.897891614011579,5.058242645904403,3
6.555226176523442,-9.134689173342665,3
-3.7093443412290554,2.829034754187591,1
-9.732787253683933,5.183275677748679,3
16.890953678202468,3.116350018103674,1
-28.821038642862522,-12.233151921997084,3
8.744510373698704,8.173550556068061,3
-0.5465474284269392,9.549435428110566,1
17.387137616012254,-8.17157051127534,3
9.195720610651872,8.9792234452211,3
-6.93115098774358,7.809570047327218,2
0.03132846312928,12.731209055329616,1
5.043994862943754,9.129020881401928,3
0.1577880231845032,12.830868075063368,3
12.680558837797713,-4.294310869602056,2
-4.161202382992954,0.033218195903448156,1
10.790784995106492,-17.630752662470627,2
-6.084226212426003,9.38901512581326,3
